"incidence","village","week"
43.785,"N",48
41.003,"N",49
43.395,"N",50
41.25,"N",51
41.575,"N",52
38.338,"N",53
38.065,"N",54
40.496,"N",55
42.069,"N",56
39.274,"N",57
39.469,"N",58
36.57,"N",59
37.233,"N",60
36.492,"N",61
36.531,"N",62
37.831,"N",63
37.181,"N",64
35.881,"N",65
36.453,"N",66
40.171,"N",67
37.688,"N",68
38.819,"N",69
37.428,"N",70
41.523,"N",71
40.21,"N",72
41.783,"N",73
42.316,"N",74
41.991,"N",75
45.54,"N",76
46.242,"N",77
48.361,"N",78
46.164,"N",79
44.526,"N",80
40.756,"N",81
39.664,"N",82
36.791,"N",83
35.764,"N",84
33.749,"N",85
34.763,"N",86
34.204,"N",87
34.685,"N",88
34.477,"N",89
36.401,"N",90
37.324,"N",91
37.402,"N",92
37.22,"N",93
42.329,"N",94
44.11,"N",95
42.485,"N",96
42.004,"N",97
40.821,"N",98
40.21,"N",99
42.355,"N",100
41.9,"N",101
43.889,"N",102
43.798,"N",103
40.86,"N",104
42.888,"N",105
41.289,"N",106
41.939,"N",107
44.5,"N",108
38.793,"N",109
40.275,"N",110
42.485,"N",111
43.59,"N",112
41.12,"N",113
41.237,"N",114
40.145,"N",115
43.057,"N",116
41.991,"N",117
47.074,"N",118
46.632,"N",119
46.788,"N",120
44.565,"N",121
46.255,"N",122
44.916,"N",123
47.334,"N",124
48.764,"N",125
48.647,"N",126
50.935,"N",127
50.87,"N",128
47.633,"N",129
46.749,"N",130
42.316,"N",131
39.573,"N",132
38.13,"N",133
36.219,"N",134
36.544,"N",135
37.103,"N",136
35.491,"N",137
35.257,"N",138
37.103,"N",139
38.962,"N",140
39.17,"N",141
42.212,"N",142
42.108,"N",143
45.046,"N",144
47.919,"N",145
50.415,"N",146
54.575,"N",147
56.941,"N",148
55.043,"N",149
54.016,"N",150
56.681,"N",151
49.96,"N",152
51.429,"N",153
47.841,"N",154
47.607,"N",155
49.245,"N",156
50.103,"N",157
47.23,"N",158
44.422,"N",159
44.279,"N",160
44.812,"N",161
44.279,"N",162
41.939,"N",163
43.148,"N",164
39.508,"N",165
38.65,"N",166
39.17,"N",167
41.328,"N",168
39.898,"N",169
43.733,"N",170
41.016,"N",171
41.874,"N",172
40.808,"N",173
45.059,"N",174
44.24,"N",175
43.551,"N",176
41.627,"N",177
42.823,"N",178
48.036,"N",179
47.997,"N",180
45.605,"N",181
43.798,"N",182
39.131,"N",183
37.688,"N",184
35.27,"N",185
34.945,"N",186
35.166,"N",187
33.034,"N",188
33.034,"N",189
31.76,"N",190
31.188,"N",191
31.968,"N",192
33.008,"N",193
34.62,"N",194
35.426,"N",195
34.347,"N",196
36.44,"N",197
38.052,"N",198
37.415,"N",199
38.325,"N",200
40.938,"N",201
40.964,"N",202
41.913,"N",203
43.044,"N",204
40.717,"N",205
42.355,"N",206
44.331,"N",207
43.278,"N",208
44.448,"N",209
46.177,"N",210
45.202,"N",211
41.575,"N",212
42.147,"N",213
41.445,"N",214
38.936,"N",215
39.391,"N",216
38.611,"N",217
39.157,"N",218
38.52,"N",219
39.469,"N",220
37.792,"N",221
38.208,"N",222
43.681,"N",223
43.967,"N",224
42.329,"N",225
43.434,"N",226
44.643,"N",227
47.412,"N",228
44.734,"N",229
44.084,"N",230
48.621,"N",231
56.33,"N",232
59.749,"N",233
53.197,"N",234
50.987,"N",235
50.818,"N",236
46.463,"N",237
44.851,"N",238
40.47,"N",239
39.898,"N",240
39.924,"N",241
36.232,"N",242
37.389,"N",243
35.335,"N",244
36.453,"N",245
39.391,"N",246
39.924,"N",247
42.173,"N",248
45.423,"N",249
51.455,"N",250
59.398,"N",251
58.566,"N",252
60.945,"N",253
59.099,"N",254
69.876,"N",255
68.472,"N",256
65.742,"N",257
64.559,"N",258
65.521,"N",259
59.32,"N",260
54.887,"N",261
59.008,"N",262
58.41,"N",263
54.484,"N",264
61.868,"N",265
56.096,"N",266
52.3,"N",267
49.856,"N",268
49.557,"N",269
50.311,"N",270
54.393,"N",271
56.681,"N",272
56.018,"N",273
54.354,"N",274
53.795,"N",275
54.315,"N",276
56.083,"N",277
25,"N",278
55.524,"N",279
51.026,"N",280
49.128,"N",281
48.348,"N",282
52.82,"N",283
49.284,"N",284
50.454,"N",285
50.987,"N",286
46.983,"N",287
50.467,"N",288
53.574,"N",289
50.467,"N",290
43.512,"N",291
45.514,"N",292
44.539,"N",293
43.304,"N",294
45.735,"N",295
45.891,"N",296
42.238,"N",297
46.658,"N",298
43.668,"N",299
43.265,"N",300
49.726,"N",301
58.514,"N",302
56.811,"N",303
62.284,"N",304
63.493,"N",305
61.868,"N",306
65.742,"N",307
60.204,"N",308
61.4,"N",309
67.081,"N",310
69.278,"N",311
75.466,"N",312
65.573,"N",313
67.861,"N",314
72.658,"N",315
65.092,"N",316
62.232,"N",317
61.985,"N",318
58.293,"N",319
55.238,"N",320
58.735,"N",321
60.282,"N",322
55.069,"N",323
53.418,"N",324
54.77,"N",325
57.786,"N",326
55.134,"N",327
55.42,"N",328
54.809,"N",329
50.909,"N",330
54.822,"N",331
55.966,"N",332
53.808,"N",333
56.304,"N",334
59.216,"N",335
59.801,"N",336
58.579,"N",337
59.19,"N",338
54.237,"N",339
53.171,"N",340
50.805,"N",341
51.091,"N",342
49.947,"N",343
48.062,"N",344
42.485,"N",345
42.875,"N",346
43.226,"N",347
44.656,"N",348
47.451,"N",349
48.036,"N",350
51,"N",351
52.534,"N",352
47.529,"N",353
52.092,"N",354
52.729,"N",355
51.975,"N",356
49.895,"N",357
48.725,"N",358
53.925,"N",359
52.573,"N",360
53.6,"N",361
51.598,"N",362
51.286,"N",363
53.223,"N",364
51.676,"N",365
49.037,"N",366
49.83,"N",367
48.374,"N",368
46.684,"N",369
45.917,"N",370
47.061,"N",371
49.44,"N",372
50.103,"N",373
52.599,"N",374
52.781,"N",375
53.834,"N",376
49.986,"N",377
48.231,"N",378
47.36,"N",379
46.84,"N",380
46.112,"N",381
42.225,"N",382
42.654,"N",383
43.174,"N",384
45.046,"N",385
52.222,"N",386
48.205,"N",387
48.4,"N",388
47.438,"N",389
44.708,"N",390
39.352,"N",391
39.989,"N",392
38.208,"N",393
37.09,"N",394
34.958,"N",395
35.205,"N",396
35.01,"N",397
34.152,"N",398
34.542,"N",399
36.31,"N",400
36.414,"N",401
37.857,"N",402
38.702,"N",403
38.65,"N",404
43.135,"N",405
44.864,"N",406
49.791,"N",407
50.844,"N",408
52.768,"N",409
59.944,"N",410
64.078,"N",411
64.585,"N",412
58.969,"N",413
63.298,"N",414
71.709,"N",415
62.258,"N",416
90.247,"N",417
90.325,"N",418
83.968,"N",419
90,"N",420
87.686,"N",421
88.466,"N",422
85.125,"N",423
88.622,"N",424
87.387,"N",425
85.918,"N",426
83.877,"N",427
78.339,"N",428
57.968,"N",429
62.141,"N",430
63.337,"N",431
62.921,"N",432
67.263,"N",433
62.362,"N",434
66.743,"N",435
66.158,"N",436
65.092,"N",437
72.749,"N",438
61.712,"N",439
68.719,"N",440
67.705,"N",441
67.367,"N",442
61.504,"N",443
62.596,"N",444
62.856,"N",445
65.768,"N",446
55.16,"N",447
48.998,"N",448
48.868,"N",449
48.166,"N",450
48.348,"N",451
48.868,"N",452
48.53,"N",453
54.692,"N",454
55.875,"N",455
55.628,"N",456
63.116,"N",457
64.988,"N",458
67.744,"N",459
72.099,"N",460
74.127,"N",461
69.642,"N",462
40.873,"O",1
36.063,"O",2
35.985,"O",3
34.854,"O",4
34.685,"O",5
34.191,"O",6
34.061,"O",7
31.695,"O",8
32.943,"O",9
34.971,"O",10
33.853,"O",11
33.58,"O",12
31.968,"O",13
32.462,"O",14
33.151,"O",15
32.761,"O",16
33.112,"O",17
33.125,"O",18
33.606,"O",19
32.436,"O",20
33.71,"O",21
32.93,"O",22
36.661,"O",23
36.765,"O",24
35.894,"O",25
32.046,"O",26
34.412,"O",27
33.151,"O",28
32.306,"O",29
31.149,"O",30
31.838,"O",31
32.839,"O",32
31.097,"O",33
31.578,"O",34
32.813,"O",35
30.785,"O",36
32.449,"O",37
33.177,"O",38
36.999,"O",39
37.974,"O",40
36.726,"O",41
32.059,"O",42
40.21,"O",43
38.169,"O",44
37.116,"O",45
38.572,"O",46
40.756,"O",47
36.57,"O",48
33.775,"O",49
36.011,"O",50
34.308,"O",51
34.698,"O",52
34.464,"O",53
36.284,"O",54
30.408,"O",55
33.307,"O",56
33.502,"O",57
32.02,"O",58
30.252,"O",59
31.656,"O",60
30.083,"O",61
30.707,"O",62
30.278,"O",63
29.121,"O",64
31.318,"O",65
31.318,"O",66
34.828,"O",67
35.218,"O",68
34.49,"O",69
36.18,"O",70
36.284,"O",71
37.376,"O",72
38.715,"O",73
40.938,"O",74
40.743,"O",75
39.3,"O",76
36.856,"O",77
43.083,"O",78
38.065,"O",79
37.961,"O",80
36.726,"O",81
35.712,"O",82
35.361,"O",83
35.478,"O",84
34.815,"O",85
34.893,"O",86
35.062,"O",87
36.375,"O",88
36.856,"O",89
36.999,"O",90
36.856,"O",91
41.237,"O",92
39.326,"O",93
43.187,"O",94
49.414,"O",95
44.409,"O",96
40.704,"O",97
42.589,"O",98
41.042,"O",99
44.058,"O",100
42.29,"O",101
43.135,"O",102
37.714,"O",103
37.051,"O",104
38.325,"O",105
41.64,"O",106
37.805,"O",107
40.275,"O",108
38.351,"O",109
37.896,"O",110
37.467,"O",111
38.481,"O",112
38.325,"O",113
36.791,"O",114
39.625,"O",115
40.145,"O",116
41.094,"O",117
41.094,"O",118
41.133,"O",119
41.107,"O",120
43.564,"O",121
43.629,"O",122
42.862,"O",123
47.139,"O",124
46.775,"O",125
47.399,"O",126
48.803,"O",127
50.792,"O",128
46.372,"O",129
44.786,"O",130
42.55,"O",131
46.125,"O",132
42.472,"O",133
42.082,"O",134
41.575,"O",135
39.443,"O",136
40.795,"O",137
41.224,"O",138
40.21,"O",139
42.095,"O",140
44.461,"O",141
43.486,"O",142
45.514,"O",143
44.37,"O",144
48.335,"O",145
50.363,"O",146
46.255,"O",147
46.931,"O",148
49.609,"O",149
52.157,"O",150
52.261,"O",151
49.505,"O",152
42.784,"O",153
44.721,"O",154
45.475,"O",155
45.579,"O",156
46.866,"O",157
47.321,"O",158
45.254,"O",159
45.293,"O",160
46.463,"O",161
45.956,"O",162
42.238,"O",163
39.482,"O",164
40.535,"O",165
42.147,"O",166
41.692,"O",167
43.031,"O",168
46.32,"O",169
50.116,"O",170
47.516,"O",171
47.88,"O",172
51.702,"O",173
54.731,"O",174
55.212,"O",175
52.391,"O",176
55.225,"O",177
57.266,"O",178
57.188,"O",179
57.11,"O",180
54.861,"O",181
51.208,"O",182
48.829,"O",183
45.449,"O",184
40.873,"O",185
43.057,"O",186
40.379,"O",187
41.575,"O",188
40.262,"O",189
39.95,"O",190
42.043,"O",191
39.755,"O",192
44.838,"O",193
45.761,"O",194
44.669,"O",195
42.875,"O",196
46.684,"O",197
48.894,"O",198
43.031,"O",199
44.474,"O",200
47.568,"O",201
46.073,"O",202
48.075,"O",203
47.386,"O",204
45.631,"O",205
47.139,"O",206
47.932,"O",207
48.075,"O",208
45.995,"O",209
45.527,"O",210
46.138,"O",211
47.347,"O",212
48.062,"O",213
42.173,"O",214
41.692,"O",215
44.825,"O",216
45.644,"O",217
48.192,"O",218
45.501,"O",219
44.006,"O",220
39.963,"O",221
42.212,"O",222
50.064,"O",223
50.701,"O",224
46.97,"O",225
49.531,"O",226
49.687,"O",227
50.571,"O",228
53.457,"O",229
53.457,"O",230
52.209,"O",231
58.176,"O",232
52.118,"O",233
49.739,"O",234
54.25,"O",235
53.314,"O",236
49.739,"O",237
45.852,"O",238
47.36,"O",239
46.528,"O",240
46.775,"O",241
46.749,"O",242
47.217,"O",243
45.267,"O",244
46.307,"O",245
48.595,"O",246
56.642,"O",247
55.316,"O",248
58.514,"O",249
60.828,"O",250
53.912,"O",251
64.13,"O",252
64.559,"O",253
61.543,"O",254
61.829,"O",255
58.995,"O",256
59.333,"O",257
62.154,"O",258
61.153,"O",259
57.838,"O",260
53.964,"O",261
52.794,"O",262
55.186,"O",263
55.511,"O",264
59.632,"O",265
71.514,"O",266
53.704,"O",267
60.542,"O",268
57.37,"O",269
56.447,"O",270
56.551,"O",271
58.852,"O",272
56.993,"O",273
57.643,"O",274
58.059,"O",275
59.086,"O",276
58.748,"O",277
61.647,"O",278
63.298,"O",279
59.736,"O",280
58.41,"O",281
57.435,"O",282
59.541,"O",283
62.687,"O",284
55.836,"O",285
57.448,"O",286
57.942,"O",287
55.992,"O",288
54.029,"O",289
54.419,"O",290
53.808,"O",291
56.252,"O",292
56.187,"O",293
54.25,"O",294
56.07,"O",295
56.096,"O",296
58.137,"O",297
61.452,"O",298
58.579,"O",299
58.943,"O",300
65.339,"O",301
64.455,"O",302
66.574,"O",303
67.692,"O",304
67.887,"O",305
69.473,"O",306
68.979,"O",307
66.34,"O",308
69.603,"O",309
68.485,"O",310
68.927,"O",311
71.085,"O",312
59.892,"O",313
62.375,"O",314
62.856,"O",315
62.31,"O",316
58.943,"O",317
55.732,"O",318
62.284,"O",319
82.395,"O",320
70.292,"O",321
61.413,"O",322
57.344,"O",323
57.877,"O",324
53.678,"O",325
56.265,"O",326
54.315,"O",327
53.704,"O",328
52.365,"O",329
46.827,"O",330
47.529,"O",331
52.56,"O",332
50.246,"O",333
48.556,"O",334
55.134,"O",335
54.458,"O",336
55.81,"O",337
58.852,"O",338
54.458,"O",339
68.108,"O",340
47.828,"O",341
57.175,"O",342
58.397,"O",343
46.554,"O",344
45.267,"O",345
44.721,"O",346
46.84,"O",347
48.218,"O",348
47.672,"O",349
51.169,"O",350
54.549,"O",351
53.418,"O",352
48.66,"O",353
50.285,"O",354
51.923,"O",355
50.207,"O",356
48.049,"O",357
47.178,"O",358
46.372,"O",359
48.738,"O",360
48.231,"O",361
45.527,"O",362
43.694,"O",363
48.738,"O",364
43.486,"O",365
44.37,"O",366
46.762,"O",367
46.723,"O",368
45.566,"O",369
48.166,"O",370
48.049,"O",371
50.415,"O",372
55.966,"O",373
54.64,"O",374
53.808,"O",375
54.783,"O",376
49.583,"O",377
45.722,"O",378
43.603,"O",379
46.411,"O",380
44.201,"O",381
45.579,"O",382
44.279,"O",383
43.057,"O",384
45.41,"O",385
47.867,"O",386
46.554,"O",387
45.787,"O",388
46.06,"O",389
43.772,"O",390
43.525,"O",391
43.018,"O",392
40.106,"O",393
40.158,"O",394
38.494,"O",395
38.949,"O",396
38.871,"O",397
39.781,"O",398
39.573,"O",399
41.718,"O",400
41.757,"O",401
45.085,"O",402
47.165,"O",403
47.009,"O",404
47.087,"O",405
48.426,"O",406
50.376,"O",407
52.183,"O",408
49.154,"O",409
49.271,"O",410
53.678,"O",411
55.134,"O",412
51.975,"O",413
49.895,"O",414
53.34,"O",415
49.375,"O",416
61.53,"O",417
60.659,"O",418
57.799,"O",419
52.482,"O",420
54.627,"O",421
53.522,"O",422
52.274,"O",423
52.651,"O",424
55.862,"O",425
55.563,"O",426
56.317,"O",427
54.887,"O",428
51.793,"O",429
53.717,"O",430
49.57,"O",431
48.023,"O",432
50.168,"O",433
48.842,"O",434
51.026,"O",435
51.858,"O",436
49.765,"O",437
53.665,"O",438
55.017,"O",439
57.162,"O",440
55.264,"O",441
56.083,"O",442
55.186,"O",443
56.707,"O",444
52.053,"O",445
52.313,"O",446
52.222,"O",447
50.701,"O",448
48.608,"O",449
49.557,"O",450
49.206,"O",451
49.362,"O",452
51.182,"O",453
52.131,"O",454
51.897,"O",455
53.548,"O",456
56.876,"O",457
55.524,"O",458
57.968,"O",459
62.934,"O",460
63.025,"O",461
58.137,"O",462
34.256,"P",1
34.451,"P",2
34.594,"P",3
34.165,"P",4
32.826,"P",5
33.086,"P",6
33.255,"P",7
33.684,"P",8
33.905,"P",9
31.799,"P",10
34.256,"P",11
32.046,"P",12
32.852,"P",13
33.229,"P",14
33.606,"P",15
34.503,"P",16
32.917,"P",17
33.84,"P",18
32.072,"P",19
34.152,"P",20
34.074,"P",21
34.204,"P",22
33.996,"P",23
32.735,"P",24
32.761,"P",25
32.644,"P",26
30.421,"P",27
32.592,"P",28
32.579,"P",29
31.5,"P",30
31.37,"P",31
32.371,"P",32
31.812,"P",33
32.605,"P",34
33.086,"P",35
33.151,"P",36
32.02,"P",37
32.02,"P",38
32.41,"P",39
31.006,"P",40
30.85,"P",41
31.578,"P",42
32.059,"P",43
32.254,"P",44
33.801,"P",45
31.045,"P",46
32.098,"P",47
32.982,"P",48
32.605,"P",49
32.397,"P",50
31.526,"P",51
32.072,"P",52
32.475,"P",53
31.643,"P",54
31.955,"P",55
31.591,"P",56
31.565,"P",57
31.773,"P",58
31.435,"P",59
31.877,"P",60
32.085,"P",61
32.098,"P",62
32.449,"P",63
31.903,"P",64
32.371,"P",65
32.319,"P",66
32.904,"P",67
31.929,"P",68
35.036,"P",69
34.516,"P",70
33.138,"P",71
34.113,"P",72
34.451,"P",73
33.203,"P",74
34.152,"P",75
33.307,"P",76
33.281,"P",77
33.385,"P",78
33.008,"P",79
32.826,"P",80
32.15,"P",81
32.098,"P",82
31.526,"P",83
31.214,"P",84
31.292,"P",85
31.032,"P",86
32.007,"P",87
31.422,"P",88
32.007,"P",89
31.357,"P",90
31.409,"P",91
31.357,"P",92
31.968,"P",93
33.944,"P",94
33.658,"P",95
34.074,"P",96
34.256,"P",97
33.125,"P",98
33.723,"P",99
33.359,"P",100
28.029,"P",101
27.873,"P",102
29.238,"P",103
34.932,"P",104
35.179,"P",105
34.451,"P",106
36.83,"P",107
34.945,"P",108
34.438,"P",109
36.791,"P",110
38.468,"P",111
41.445,"P",112
40.548,"P",113
38.481,"P",114
39.846,"P",115
41.029,"P",116
37.519,"P",117
42.745,"P",118
41.367,"P",119
31.734,"P",120
41.562,"P",121
39.092,"P",122
42.03,"P",123
44.058,"P",124
43.2,"P",125
41.354,"P",126
42.602,"P",127
51.104,"P",128
43.421,"P",129
42.94,"P",130
40.899,"P",131
39.417,"P",132
39.898,"P",133
38.338,"P",134
35.751,"P",135
35.803,"P",136
32.696,"P",137
35.712,"P",138
36.115,"P",139
35.855,"P",140
36.258,"P",141
36.739,"P",142
36.31,"P",143
36.687,"P",144
36.83,"P",145
36.804,"P",146
37.259,"P",147
35.998,"P",148
34.945,"P",149
37.298,"P",150
36.31,"P",151
40.821,"P",152
39.742,"P",153
38.52,"P",154
35.296,"P",155
37.298,"P",156
40.47,"P",157
41.224,"P",158
39.976,"P",159
39.911,"P",160
43.226,"P",161
41.38,"P",162
40.522,"P",163
42.537,"P",164
42.979,"P",165
39.534,"P",166
39.534,"P",167
38.741,"P",168
39.521,"P",169
40.886,"P",170
41.38,"P",171
41.393,"P",172
46.658,"P",173
51.247,"P",174
44.435,"P",175
45.54,"P",176
44.11,"P",177
46.008,"P",178
49.232,"P",179
47.945,"P",180
43.434,"P",181
46.788,"P",182
45.956,"P",183
40.002,"P",184
40.067,"P",185
40.028,"P",186
39.027,"P",187
39.989,"P",188
37.571,"P",189
32.046,"P",190
33.216,"P",191
33.112,"P",192
33.099,"P",193
32.41,"P",194
32.813,"P",195
33.671,"P",196
34.711,"P",197
34.867,"P",198
35.998,"P",199
34.542,"P",200
33.424,"P",201
33.047,"P",202
33.541,"P",203
34.867,"P",204
35.933,"P",205
35.556,"P",206
36.128,"P",207
36.7,"P",208
36.713,"P",209
37.688,"P",210
39.183,"P",211
40.145,"P",212
41.12,"P",213
40.626,"P",214
41.107,"P",215
41.471,"P",216
40.574,"P",217
37.818,"P",218
37.103,"P",219
36.219,"P",220
37.246,"P",221
35.153,"P",222
35.686,"P",223
34.62,"P",224
34.451,"P",225
34.815,"P",226
36.96,"P",227
37.714,"P",228
37.883,"P",229
38.559,"P",230
39.066,"P",231
39.625,"P",232
40.626,"P",233
40.158,"P",234
41.614,"P",235
41.588,"P",236
42.485,"P",237
43.148,"P",238
41.575,"P",239
39.625,"P",240
39.625,"P",241
39.456,"P",242
37.103,"P",243
35.257,"P",244
34.256,"P",245
35.647,"P",246
36.661,"P",247
37.662,"P",248
36.765,"P",249
35.673,"P",250
34.724,"P",251
34.633,"P",252
36.505,"P",253
37.103,"P",254
36.648,"P",255
36.635,"P",256
36.856,"P",257
36.258,"P",258
35.296,"P",259
39.703,"P",260
43.317,"P",261
42.641,"P",262
43.018,"P",263
43.499,"P",264
42.147,"P",265
45.436,"P",266
43.967,"P",267
45.462,"P",268
45.28,"P",269
45.436,"P",270
45.761,"P",271
46.229,"P",272
44.032,"P",273
47.295,"P",274
46.346,"P",275
45.514,"P",276
45.956,"P",277
45.371,"P",278
46.385,"P",279
45.826,"P",280
45.007,"P",281
48.738,"P",282
45.02,"P",283
38.78,"P",284
40.314,"P",285
42.485,"P",286
39.781,"P",287
40.73,"P",288
40.405,"P",289
40.223,"P",290
40.249,"P",291
37.753,"P",292
35.959,"P",293
34.36,"P",294
34.568,"P",295
35.478,"P",296
35.426,"P",297
34.516,"P",298
35.452,"P",299
35.803,"P",300
35.959,"P",301
36.661,"P",302
36.934,"P",303
37.714,"P",304
37.142,"P",305
39.794,"P",306
39.82,"P",307
40.158,"P",308
44.019,"P",309
45.163,"P",310
45.527,"P",311
45.501,"P",312
32.605,"P",313
31.968,"P",314
31.838,"P",315
32.371,"P",316
32.02,"P",317
31.37,"P",318
30.46,"P",319
30.772,"P",320
30.122,"P",321
30.46,"P",322
30.551,"P",323
46.021,"P",324
45.293,"P",325
49.557,"P",326
45.644,"P",327
45.098,"P",328
49.44,"P",329
46.489,"P",330
45.618,"P",331
44.903,"P",332
46.255,"P",333
48.049,"P",334
48.166,"P",335
48.582,"P",336
48.309,"P",337
47.204,"P",338
48.699,"P",339
43.226,"P",340
44.11,"P",341
42.394,"P",342
38.962,"P",343
40.041,"P",344
39.898,"P",345
39.248,"P",346
37.922,"P",347
26.079,"P",348
25.897,"P",349
39.144,"P",350
38.767,"P",351
36.609,"P",352
38.117,"P",353
36.778,"P",354
37.09,"P",355
36.726,"P",356
36.349,"P",357
37.818,"P",358
37.441,"P",359
37.077,"P",360
38.338,"P",361
37.415,"P",362
36.323,"P",363
34.425,"P",364
34.893,"P",365
37.48,"P",366
37.181,"P",367
36.544,"P",368
36.869,"P",369
37.22,"P",370
37.805,"P",371
35.556,"P",372
37.844,"P",373
39.118,"P",374
40.509,"P",375
40.587,"P",376
42.004,"P",377
42.173,"P",378
42.056,"P",379
43.785,"P",380
43.447,"P",381
41.25,"P",382
39.209,"P",383
37.025,"P",384
39.339,"P",385
40.691,"P",386
40.73,"P",387
38.767,"P",388
39.586,"P",389
35.322,"P",390
36.739,"P",391
36.024,"P",392
35.023,"P",393
33.944,"P",394
34.516,"P",395
33.567,"P",396
33.021,"P",397
33.658,"P",398
33.047,"P",399
34.256,"P",400
34.217,"P",401
35.153,"P",402
35.79,"P",403
35.751,"P",404
35.062,"P",405
34.828,"P",406
36.882,"P",407
34.256,"P",408
37.74,"P",409
38.793,"P",410
40.522,"P",411
39.456,"P",412
36.895,"P",413
36.362,"P",414
36.778,"P",415
35.387,"P",416
47.412,"P",417
50.61,"P",418
53.873,"P",419
52.911,"P",420
52.157,"P",421
54.198,"P",422
51.013,"P",423
48.244,"P",424
51,"P",425
47.035,"P",426
51.403,"P",427
49.375,"P",428
43.005,"P",429
43.213,"P",430
45.618,"P",431
46.723,"P",432
47.802,"P",433
46.138,"P",434
50.818,"P",435
51.91,"P",436
50.337,"P",437
70.695,"P",438
52.638,"P",439
55.355,"P",440
56.993,"P",441
54.757,"P",442
67.458,"P",443
51.845,"P",444
58.735,"P",445
58.358,"P",446
51.832,"P",447
45.202,"P",448
44.305,"P",449
46.892,"P",450
44.994,"P",451
41.822,"P",452
42.914,"P",453
45.761,"P",454
44.864,"P",455
41.432,"P",456
42.888,"P",457
42.212,"P",458
49.297,"P",459
47.243,"P",460
46.424,"P",461
42.745,"P",462
55.342,"Q",1
54.198,"Q",2
49.843,"Q",3
47.685,"Q",4
44.968,"Q",5
48.53,"Q",6
46.632,"Q",7
45.319,"Q",8
46.164,"Q",9
45.254,"Q",10
46.892,"Q",11
50.688,"Q",12
48.14,"Q",13
48.231,"Q",14
50.623,"Q",15
47.464,"Q",16
46.021,"Q",17
42.329,"Q",18
45.163,"Q",19
44.812,"Q",20
47.607,"Q",21
47.555,"Q",22
49.167,"Q",23
47.386,"Q",24
46.97,"Q",25
44.942,"Q",26
41.9,"Q",27
41.081,"Q",28
39.404,"Q",29
39.222,"Q",30
37.48,"Q",31
38.143,"Q",32
38.559,"Q",33
38.832,"Q",34
39.014,"Q",35
37.571,"Q",36
36.895,"Q",37
38,"Q",38
37.077,"Q",39
40.041,"Q",40
39.625,"Q",41
41.848,"Q",42
43.85,"Q",43
43.889,"Q",44
43.291,"Q",45
42.355,"Q",46
43.811,"Q",47
44.5,"Q",48
47.789,"Q",49
43.954,"Q",50
45.332,"Q",51
49.258,"Q",52
48.556,"Q",53
43.538,"Q",54
44.721,"Q",55
44.435,"Q",56
41.666,"Q",57
41.315,"Q",58
39.664,"Q",59
36.622,"Q",60
37.454,"Q",61
40.093,"Q",62
40.704,"Q",63
37.077,"Q",64
36.7,"Q",65
36.999,"Q",66
41.029,"Q",67
40.548,"Q",68
44.968,"Q",69
41.978,"Q",70
43.369,"Q",71
41.653,"Q",72
42.641,"Q",73
44.487,"Q",74
44.097,"Q",75
45.722,"Q",76
45.592,"Q",77
44.24,"Q",78
42.784,"Q",79
46.658,"Q",80
43.356,"Q",81
39.482,"Q",82
37.883,"Q",83
36.908,"Q",84
38.845,"Q",85
38.286,"Q",86
38.741,"Q",87
39.261,"Q",88
37.792,"Q",89
40.613,"Q",90
40.574,"Q",91
41.393,"Q",92
41.536,"Q",93
48.634,"Q",94
49.271,"Q",95
45.891,"Q",96
46.203,"Q",97
45.683,"Q",98
44.734,"Q",99
44.487,"Q",100
47.074,"Q",101
47.659,"Q",102
47.386,"Q",103
46.84,"Q",104
46.307,"Q",105
46.489,"Q",106
43.681,"Q",107
45.878,"Q",108
44.877,"Q",109
46.71,"Q",110
45.046,"Q",111
46.307,"Q",112
47.061,"Q",113
44.396,"Q",114
44.591,"Q",115
46.125,"Q",116
43.811,"Q",117
50.142,"Q",118
48.504,"Q",119
45.657,"Q",120
47.698,"Q",121
49.466,"Q",122
49.076,"Q",123
49.687,"Q",124
50.363,"Q",125
50.155,"Q",126
52.651,"Q",127
52.742,"Q",128
51.364,"Q",129
47.737,"Q",130
40.262,"Q",131
41.666,"Q",132
39.183,"Q",133
37.727,"Q",134
35.803,"Q",135
36.817,"Q",136
37.818,"Q",137
38.312,"Q",138
38.845,"Q",139
40.639,"Q",140
42.498,"Q",141
44.37,"Q",142
44.812,"Q",143
46.138,"Q",144
51.494,"Q",145
53.002,"Q",146
51.104,"Q",147
55.667,"Q",148
53.639,"Q",149
55.381,"Q",150
57.734,"Q",151
56.941,"Q",152
51.988,"Q",153
46.632,"Q",154
47.412,"Q",155
51.143,"Q",156
50.87,"Q",157
53.21,"Q",158
52.833,"Q",159
51.26,"Q",160
51.949,"Q",161
53.535,"Q",162
49.531,"Q",163
49.102,"Q",164
46.281,"Q",165
48.517,"Q",166
49.232,"Q",167
51.429,"Q",168
51.858,"Q",169
55.03,"Q",170
51.468,"Q",171
48.296,"Q",172
49.401,"Q",173
48.309,"Q",174
52.365,"Q",175
50.753,"Q",176
52.963,"Q",177
51.494,"Q",178
61.205,"Q",179
62.258,"Q",180
60.308,"Q",181
54.146,"Q",182
50.077,"Q",183
48.296,"Q",184
42.433,"Q",185
39.144,"Q",186
36.83,"Q",187
35.933,"Q",188
34.711,"Q",189
34.503,"Q",190
32.436,"Q",191
32.137,"Q",192
33.879,"Q",193
33.658,"Q",194
