"incidence","village","week"
256,"H",15
241.2,"H",16
272,"H",17
215.4,"H",18
137.6,"H",19
210.8,"H",20
144.6,"H",21
152.4,"H",22
128.6,"H",23
159.4,"H",24
144.6,"H",25
122,"H",26
133,"H",27
134.6,"H",28
149.2,"H",29
121.2,"H",30
125.8,"H",31
120.8,"H",32
113,"H",33
113.2,"H",34
94.4,"H",35
128,"H",36
118,"H",37
115.2,"H",38
128.2,"H",39
146.4,"H",40
132.6,"H",41
130.4,"H",42
122.4,"H",43
131,"H",44
152,"H",45
153,"H",46
33,"H",47
150.6,"H",48
157,"H",49
168.8,"H",50
135.8,"H",51
128.8,"H",52
115.4,"H",53
142.2,"H",54
149.6,"H",55
177.4,"H",56
136,"H",57
121.2,"H",58
119,"H",59
126.8,"H",60
122.6,"H",61
111,"H",62
44.4,"H",63
107.6,"H",64
106.4,"H",65
105.6,"H",66
109.8,"H",67
111.2,"H",68
123.6,"H",69
115.6,"H",70
132.4,"H",71
117.8,"H",72
144.8,"H",73
139.6,"H",74
147.8,"H",75
125.2,"H",76
139.2,"H",77
133.2,"H",78
136.4,"H",79
115.4,"H",80
125,"H",81
99,"H",82
92.6,"H",83
89.6,"H",84
88.2,"H",85
90.4,"H",86
94.8,"H",87
96.4,"H",88
97,"H",89
100.8,"H",90
95.4,"H",91
107.8,"H",92
113.8,"H",93
158.8,"H",94
166.6,"H",95
172.6,"H",96
161.4,"H",97
168,"H",98
162.8,"H",99
198.2,"H",100
121.6,"H",101
140.6,"H",102
135.2,"H",103
196.8,"H",104
211.4,"H",105
230.2,"H",106
280.4,"H",107
242.2,"H",108
188.8,"H",109
270.2,"H",110
299,"H",111
286,"H",112
239.4,"H",113
218.2,"H",114
217.6,"H",115
234.2,"H",116
199.8,"H",117
243.4,"H",118
242.6,"H",119
255,"H",120
321.8,"H",121
284,"H",122
270,"H",123
333,"H",124
326,"H",125
313.6,"H",126
309,"H",127
321.8,"H",128
265.4,"H",129
230.2,"H",130
190.6,"H",131
159.8,"H",132
158,"H",133
138.8,"H",134
123.2,"H",135
127.4,"H",136
132.2,"H",137
143.4,"H",138
138,"H",139
141,"H",140
144.2,"H",141
148.4,"H",142
150.4,"H",143
168.8,"H",144
200.8,"H",145
251.8,"H",146
267,"H",147
293.4,"H",148
354.2,"H",149
427.8,"H",150
469.8,"H",151
494.6,"H",152
424.2,"H",153
381.6,"H",154
435.8,"H",155
440.4,"H",156
524.8,"H",157
643.8,"H",158
717,"H",159
648.2,"H",160
568,"H",161
580.4,"H",162
576.6,"H",163
498,"H",164
407.2,"H",165
356.8,"H",166
354.8,"H",167
407.6,"H",168
405.4,"H",169
401.2,"H",170
396.6,"H",171
396.2,"H",172
378,"H",173
392,"H",174
382.4,"H",175
364,"H",176
413.6,"H",177
471,"H",178
512,"H",179
453,"H",180
505.2,"H",181
479.2,"H",182
337.2,"H",183
254,"H",184
183.6,"H",185
183,"H",186
164.2,"H",187
169.6,"H",188
139.8,"H",189
154.6,"H",190
142.4,"H",191
136.8,"H",192
138.6,"H",193
137.4,"H",194
134.4,"H",195
124.6,"H",196
119.4,"H",197
112.4,"H",198
104,"H",199
112.6,"H",200
126,"H",201
129.8,"H",202
147.4,"H",203
158.4,"H",204
166,"H",205
200.2,"H",206
225.4,"H",207
227,"H",208
249.4,"H",209
228.4,"H",210
276.8,"H",211
275,"H",212
302,"H",213
273.4,"H",214
244.4,"H",215
228.6,"H",216
200.6,"H",217
187.4,"H",218
182.8,"H",219
149.2,"H",220
142,"H",221
154.8,"H",222
198.6,"H",223
220.8,"H",224
212.6,"H",225
217.8,"H",226
212.2,"H",227
196.6,"H",228
251.6,"H",229
259.4,"H",230
266,"H",231
330.2,"H",232
384.6,"H",233
288.2,"H",234
277.2,"H",235
250.6,"H",236
216.8,"H",237
195.8,"H",238
173.8,"H",239
174,"H",240
177,"H",241
168.4,"H",242
157,"H",243
149.4,"H",244
140.4,"H",245
142.4,"H",246
145.8,"H",247
124.4,"H",248
212.2,"H",249
282.8,"H",250
377.6,"H",251
369.4,"H",252
426,"H",253
517.8,"H",254
524.2,"H",255
475.2,"H",256
537.8,"H",257
679.2,"H",258
695,"H",259
700.8,"H",260
611,"H",261
645.4,"H",262
676,"H",263
708,"H",264
697,"H",265
689.8,"H",266
647.8,"H",267
486.6,"H",268
443,"H",269
513.6,"H",270
514.2,"H",271
545.6,"H",272
530.6,"H",273
583.2,"H",274
580.2,"H",275
541.2,"H",276
474.4,"H",277
484.8,"H",278
464.4,"H",279
431.8,"H",280
397.2,"H",281
433.2,"H",282
403.6,"H",283
446.2,"H",284
438.6,"H",285
400.6,"H",286
325.8,"H",287
325.4,"H",288
266.2,"H",289
267.2,"H",290
262.6,"H",291
270.2,"H",292
262.2,"H",293
263.8,"H",294
260.6,"H",295
280.6,"H",296
277.8,"H",297
253.6,"H",298
305.6,"H",299
364.2,"H",300
425.4,"H",301
504.4,"H",302
592.4,"H",303
607.8,"H",304
810.6,"H",305
873.2,"H",306
889,"H",307
740,"H",308
785.6,"H",309
758.8,"H",310
813.4,"H",311
878.4,"H",312
818.6,"H",313
766.6,"H",314
756,"H",315
812.4,"H",316
712.6,"H",317
703,"H",318
572.4,"H",319
577.8,"H",320
753,"H",321
614,"H",322
585.8,"H",323
570,"H",324
519.8,"H",325
540.4,"H",326
480.4,"H",327
467.2,"H",328
458.4,"H",329
443.6,"H",330
450,"H",331
518.4,"H",332
509.4,"H",333
448.4,"H",334
475.2,"H",335
465,"H",336
494.2,"H",337
416.8,"H",338
424.4,"H",339
368.2,"H",340
334.6,"H",341
287.8,"H",342
257.8,"H",343
240,"H",344
242.8,"H",345
243,"H",346
257.2,"H",347
236.6,"H",348
254.4,"H",349
255,"H",350
259,"H",351
322.2,"H",352
281,"H",353
284.2,"H",354
304.2,"H",355
282.2,"H",356
279,"H",357
268.4,"H",358
261.8,"H",359
244.8,"H",360
255.4,"H",361
230.2,"H",362
215.6,"H",363
265.4,"H",364
284,"H",365
290.4,"H",366
294.2,"H",367
273,"H",368
241.4,"H",369
218,"H",370
229.6,"H",371
207.2,"H",372
213,"H",373
246,"H",374
250.4,"H",375
245.2,"H",376
207,"H",377
205,"H",378
209.2,"H",379
212.4,"H",380
196.6,"H",381
166,"H",382
178.8,"H",383
175,"H",384
183.2,"H",385
181.2,"H",386
191.2,"H",387
182,"H",388
169.4,"H",389
151.2,"H",390
149,"H",391
137.6,"H",392
131.4,"H",393
122.4,"H",394
118.4,"H",395
106,"H",396
109.8,"H",397
97.4,"H",398
98.6,"H",399
100,"H",400
108.2,"H",401
107.8,"H",402
117,"H",403
125.4,"H",404
152.8,"H",405
152.8,"H",406
149,"H",407
120,"H",408
144.4,"H",409
153.8,"H",410
215.8,"H",411
256.6,"H",412
254.4,"H",413
350.2,"H",414
429.4,"H",415
453.4,"H",416
402.4,"H",417
450.8,"H",418
407.4,"H",419
442.6,"H",420
487.2,"H",421
536.8,"H",422
476.4,"H",423
441.8,"H",424
375,"H",425
358.2,"H",426
378.6,"H",427
341,"H",428
327.6,"H",429
342.6,"H",430
333,"H",431
356.6,"H",432
421.6,"H",433
454.4,"H",434
505.8,"H",435
506.6,"H",436
540.6,"H",437
586.4,"H",438
631,"H",439
620.6,"H",440
652.6,"H",441
615.8,"H",442
550.2,"H",443
530.6,"H",444
462.4,"H",445
717.6,"H",446
573.2,"H",447
324,"H",448
298,"H",449
279,"H",450
270,"H",451
272.8,"H",452
273,"H",453
292.6,"H",454
301.4,"H",455
293.8,"H",456
366.6,"H",457
402.8,"H",458
421,"H",459
468,"H",460
459.4,"H",461
413.6,"H",462
420.4,"I",1
428.8,"I",2
426.6,"I",3
456.4,"I",4
443.4,"I",5
492.2,"I",6
390.8,"I",7
429.2,"I",8
390.4,"I",9
384.2,"I",10
296.8,"I",11
254.2,"I",12
208.2,"I",13
211.8,"I",14
229.6,"I",15
220.4,"I",16
203.4,"I",17
164,"I",18
160.2,"I",19
175.8,"I",20
188.2,"I",21
139.8,"I",22
162.2,"I",23
163,"I",24
159.4,"I",25
149,"I",26
153,"I",27
156.6,"I",28
132.6,"I",29
116.6,"I",30
107.2,"I",31
130,"I",32
93.4,"I",33
106.2,"I",34
104.6,"I",35
108.6,"I",36
101.6,"I",37
101.2,"I",38
110.4,"I",39
118.6,"I",40
117.6,"I",41
105.6,"I",42
111.6,"I",43
111.6,"I",44
112.4,"I",45
105.6,"I",46
118,"I",47
118.6,"I",48
126.4,"I",49
114.6,"I",50
117.6,"I",51
124,"I",52
121.6,"I",53
134.4,"I",54
131.4,"I",55
142.2,"I",56
143.4,"I",57
140.8,"I",58
126,"I",59
124.8,"I",60
117.2,"I",61
113.8,"I",62
110,"I",63
112.4,"I",64
98.6,"I",65
103.2,"I",66
121.4,"I",67
131.6,"I",68
162.2,"I",69
149.8,"I",70
144,"I",71
144.6,"I",72
132,"I",73
163.2,"I",74
174.6,"I",75
181.4,"I",76
195.2,"I",77
171.2,"I",78
142.4,"I",79
128.4,"I",80
112,"I",81
89.8,"I",82
85,"I",83
74,"I",84
79.2,"I",85
79.4,"I",86
84.4,"I",87
81.2,"I",88
72,"I",89
79.4,"I",90
77.8,"I",91
75.4,"I",92
82,"I",93
100,"I",94
108,"I",95
103.4,"I",96
105.6,"I",97
113.4,"I",98
110,"I",99
115.6,"I",100
124.6,"I",101
124.2,"I",102
136.2,"I",103
183.6,"I",104
201.6,"I",105
225,"I",106
208,"I",107
180.2,"I",108
208.2,"I",109
233.8,"I",110
271.8,"I",111
248.2,"I",112
211.4,"I",113
210.6,"I",114
212.4,"I",115
215.4,"I",116
241.8,"I",117
315.6,"I",118
296.6,"I",119
261.4,"I",120
329,"I",121
345.2,"I",122
282.6,"I",123
294.4,"I",124
320,"I",125
328.8,"I",126
335.4,"I",127
383.6,"I",128
348.2,"I",129
279.8,"I",130
197,"I",131
183.4,"I",132
161,"I",133
125.8,"I",134
117.4,"I",135
119.6,"I",136
112.4,"I",137
118.2,"I",138
116,"I",139
124.6,"I",140
121.4,"I",141
125.6,"I",142
139.6,"I",143
135.2,"I",144
161,"I",145
149.2,"I",146
148.2,"I",147
178.8,"I",148
190.8,"I",149
252.2,"I",150
296.6,"I",151
286.8,"I",152
255.8,"I",153
229.2,"I",154
258,"I",155
322.2,"I",156
359.4,"I",157
438,"I",158
487.2,"I",159
594.4,"I",160
507,"I",161
533.6,"I",162
455.4,"I",163
366,"I",164
327.4,"I",165
317.6,"I",166
280.6,"I",167
284,"I",168
293.4,"I",169
321,"I",170
338.4,"I",171
358.4,"I",172
393.2,"I",173
387.6,"I",174
371.6,"I",175
374.4,"I",176
392.4,"I",177
437.8,"I",178
454,"I",179
361.2,"I",180
401.2,"I",181
368.4,"I",182
313.4,"I",183
251.4,"I",184
196.8,"I",185
162,"I",186
139.8,"I",187
132.6,"I",188
110.6,"I",189
111.6,"I",190
114.6,"I",191
98.2,"I",192
110.2,"I",193
102.4,"I",194
96.4,"I",195
88,"I",196
79.6,"I",197
90.4,"I",198
87.4,"I",199
93.8,"I",200
95.2,"I",201
103.6,"I",202
108.2,"I",203
111.4,"I",204
123.4,"I",205
158.2,"I",206
172.8,"I",207
159.2,"I",208
150.6,"I",209
149,"I",210
156.2,"I",211
179.2,"I",212
192.6,"I",213
172.2,"I",214
154.6,"I",215
150.4,"I",216
128,"I",217
120.8,"I",218
113.4,"I",219
104.6,"I",220
97,"I",221
119.4,"I",222
167,"I",223
195.2,"I",224
199.4,"I",225
179.6,"I",226
154.2,"I",227
175.2,"I",228
222.6,"I",229
224.8,"I",230
297.4,"I",231
378.2,"I",232
413.6,"I",233
337,"I",234
255.6,"I",235
252.4,"I",236
190,"I",237
160.4,"I",238
150.2,"I",239
152,"I",240
147.6,"I",241
142.8,"I",242
132,"I",243
137.8,"I",244
124.6,"I",245
125.6,"I",246
128,"I",247
122.6,"I",248
150.2,"I",249
200.6,"I",250
246,"I",251
250.8,"I",252
258.6,"I",253
327.6,"I",254
348.2,"I",255
316.6,"I",256
344.6,"I",257
459,"I",258
496.6,"I",259
577.2,"I",260
649.4,"I",261
772.8,"I",262
117.8,"I",263
120.6,"I",264
130,"I",265
126.4,"I",266
121.2,"I",267
651.6,"I",268
619.8,"I",269
579.4,"I",270
598.4,"I",271
591.8,"I",272
571,"I",273
620.8,"I",274
469.2,"I",275
488,"I",276
553.6,"I",277
514.2,"I",278
530.2,"I",279
497.4,"I",280
480.8,"I",281
429.4,"I",282
403.4,"I",283
489.2,"I",284
518.8,"I",285
403.2,"I",286
316.8,"I",287
318.8,"I",288
314.2,"I",289
269.6,"I",290
266.4,"I",291
280.8,"I",292
248.8,"I",293
271.2,"I",294
262.6,"I",295
263.2,"I",296
224.2,"I",297
257.4,"I",298
264.4,"I",299
297.4,"I",300
353.2,"I",301
373.8,"I",302
492.6,"I",303
628,"I",304
819.8,"I",305
871.2,"I",306
961,"I",307
779.2,"I",308
767.4,"I",309
867.2,"I",310
967.6,"I",311
1021.8,"I",312
958,"I",313
895.6,"I",314
925.6,"I",315
955.2,"I",316
870.8,"I",317
720.8,"I",318
615.8,"I",319
580.8,"I",320
601.8,"I",321
649.2,"I",322
591.8,"I",323
578.6,"I",324
506.4,"I",325
590.6,"I",326
589,"I",327
597.6,"I",328
626,"I",329
570.4,"I",330
609.8,"I",331
641,"I",332
575,"I",333
555,"I",334
554.4,"I",335
504.4,"I",336
536,"I",337
452.8,"I",338
419.6,"I",339
360.6,"I",340
328.6,"I",341
286.8,"I",342
250.2,"I",343
232.2,"I",344
211.4,"I",345
223.6,"I",346
212.4,"I",347
198.8,"I",348
216.4,"I",349
214,"I",350
224,"I",351
257.2,"I",352
220.8,"I",353
214.4,"I",354
221.8,"I",355
202.2,"I",356
188,"I",357
189.6,"I",358
189.8,"I",359
176,"I",360
173.8,"I",361
163.4,"I",362
158.2,"I",363
184.8,"I",364
204.2,"I",365
224.6,"I",366
239.4,"I",367
218,"I",368
189.6,"I",369
177.6,"I",370
155.8,"I",371
148.8,"I",372
161.4,"I",373
174.4,"I",374
186.2,"I",375
177,"I",376
167.4,"I",377
182.6,"I",378
196.4,"I",379
240.6,"I",380
233,"I",381
216.8,"I",382
206.4,"I",383
192.8,"I",384
214.8,"I",385
216.8,"I",386
236.8,"I",387
222.8,"I",388
224,"I",389
189,"I",390
162.2,"I",391
145,"I",392
127.4,"I",393
103.4,"I",394
102,"I",395
94.2,"I",396
90,"I",397
86.2,"I",398
87.8,"I",399
96.8,"I",400
104.6,"I",401
105.2,"I",402
113.8,"I",403
118.6,"I",404
120.2,"I",405
121,"I",406
120.2,"I",407
108.8,"I",408
118.4,"I",409
133.6,"I",410
168,"I",411
234.4,"I",412
258.2,"I",413
293.8,"I",414
334.8,"I",415
340.8,"I",416
407.4,"I",417
491.6,"I",418
405.6,"I",419
413.6,"I",420
500,"I",421
495.8,"I",422
505.4,"I",423
401,"I",424
400.4,"I",425
407,"I",426
392.8,"I",427
368,"I",428
394,"I",429
435,"I",430
432.6,"I",431
460.2,"I",432
550.4,"I",433
619.2,"I",434
755.4,"I",435
763.8,"I",436
741,"I",437
1111,"I",438
813.6,"I",439
819.2,"I",440
814.2,"I",441
754.4,"I",442
640.6,"I",443
621.4,"I",444
504.2,"I",445
441,"I",446
408.6,"I",447
357,"I",448
332.4,"I",449
321.2,"I",450
313,"I",451
310,"I",452
314.8,"I",453
334.6,"I",454
330.6,"I",455
325.4,"I",456
382.2,"I",457
408.2,"I",458
454.4,"I",459
466.2,"I",460
449.2,"I",461
421,"I",462
538.6,"J",1
477.6,"J",2
450.8,"J",3
428.6,"J",4
383,"J",5
370.6,"J",6
323,"J",7
362,"J",8
339,"J",9
269,"J",10
289.6,"J",11
259.4,"J",12
217.6,"J",13
137,"J",14
109.4,"J",15
102.8,"J",16
111.8,"J",17
102.6,"J",18
111.2,"J",19
109.2,"J",20
115.6,"J",21
114.4,"J",22
92.4,"J",23
93,"J",24
100,"J",25
93,"J",26
92,"J",27
79,"J",28
78.2,"J",29
81.2,"J",30
81.6,"J",31
77.4,"J",32
74.2,"J",33
68.4,"J",34
77.6,"J",35
72.8,"J",36
75.2,"J",37
70.2,"J",38
70,"J",39
68,"J",40
63.2,"J",41
63.6,"J",42
69.2,"J",43
66.4,"J",44
60,"J",45
67,"J",46
63.2,"J",47
73.6,"J",48
78,"J",49
100.4,"J",50
92,"J",51
85.6,"J",52
84.6,"J",53
69,"J",54
71.8,"J",55
75.4,"J",56
69.6,"J",57
64.2,"J",58
65.4,"J",59
62,"J",60
63.4,"J",61
64.2,"J",62
69.4,"J",63
65.4,"J",64
67.8,"J",65
59.2,"J",66
66.8,"J",67
55.4,"J",68
75,"J",69
68,"J",70
67.2,"J",71
66.8,"J",72
70.6,"J",73
48.2,"J",74
60.2,"J",75
66,"J",76
65.6,"J",77
71.4,"J",78
68.4,"J",79
64.2,"J",80
55,"J",81
57.8,"J",82
54.2,"J",83
51.6,"J",84
61.6,"J",85
50.4,"J",86
47.4,"J",87
49.2,"J",88
50.2,"J",89
50.2,"J",90
46.6,"J",91
53.2,"J",92
51.8,"J",93
65.6,"J",94
79.4,"J",95
78.6,"J",96
71.4,"J",97
73,"J",98
72.4,"J",99
63.8,"J",100
67.2,"J",101
67.8,"J",102
83.8,"J",103
83.2,"J",104
87,"J",105
104,"J",106
101.6,"J",107
88,"J",108
95,"J",109
120.8,"J",110
129.8,"J",111
125.4,"J",112
132.6,"J",113
118.8,"J",114
127.2,"J",115
134.6,"J",116
152.6,"J",117
124.8,"J",118
140.6,"J",119
153.6,"J",120
151.8,"J",121
161.8,"J",122
110.4,"J",123
135,"J",124
144.6,"J",125
146.6,"J",126
145.4,"J",127
187.8,"J",128
185.8,"J",129
162.4,"J",130
111.4,"J",131
118.6,"J",132
99.6,"J",133
93,"J",134
93,"J",135
100.6,"J",136
93.8,"J",137
100.4,"J",138
113.6,"J",139
134.2,"J",140
146.4,"J",141
168.2,"J",142
179.6,"J",143
230.8,"J",144
266,"J",145
278.8,"J",146
265,"J",147
268.8,"J",148
277.2,"J",149
306.6,"J",150
301.2,"J",151
315.6,"J",152
278.2,"J",153
269,"J",154
281.2,"J",155
254.2,"J",156
272.4,"J",157
322.2,"J",158
372.8,"J",159
437.4,"J",160
452.4,"J",161
484.8,"J",162
487.4,"J",163
434.4,"J",164
389.4,"J",165
402,"J",166
359,"J",167
356.8,"J",168
352.2,"J",169
425.4,"J",170
421.8,"J",171
364.8,"J",172
349.2,"J",173
293.2,"J",174
293.2,"J",175
318.2,"J",176
329.8,"J",177
452,"J",178
616.6,"J",179
671.6,"J",180
718.8,"J",181
645,"J",182
573.6,"J",183
431.4,"J",184
367.2,"J",185
268.6,"J",186
228.4,"J",187
195.2,"J",188
187.2,"J",189
189,"J",190
198,"J",191
216,"J",192
263.8,"J",193
210.8,"J",194
209,"J",195
224.4,"J",196
259.6,"J",197
262.8,"J",198
247,"J",199
262,"J",200
257.6,"J",201
264.4,"J",202
280.6,"J",203
274.8,"J",204
244.6,"J",205
252.6,"J",206
298.4,"J",207
321.2,"J",208
300,"J",209
281.2,"J",210
319.8,"J",211
383,"J",212
377.2,"J",213
376.6,"J",214
327.8,"J",215
308.8,"J",216
298.8,"J",217
293.2,"J",218
265.2,"J",219
254.2,"J",220
191.6,"J",221
252.8,"J",222
311.8,"J",223
336,"J",224
289.4,"J",225
287.2,"J",226
270.4,"J",227
296.8,"J",228
378.2,"J",229
454.8,"J",230
514.8,"J",231
691.8,"J",232
814.6,"J",233
687,"J",234
525.2,"J",235
358.2,"J",236
408.6,"J",237
345.4,"J",238
298.4,"J",239
275.8,"J",240
295.8,"J",241
312.4,"J",242
312.6,"J",243
319.4,"J",244
322.8,"J",245
403.6,"J",246
406.4,"J",247
407.4,"J",248
478.4,"J",249
547.2,"J",250
666.6,"J",251
609.6,"J",252
601.8,"J",253
607.8,"J",254
559,"J",255
505.8,"J",256
440.4,"J",257
459.8,"J",258
441.8,"J",259
467.2,"J",260
592.4,"J",261
671.4,"J",262
92.4,"J",263
720.2,"J",264
927.2,"J",265
817.6,"J",266
524.6,"J",267
458.4,"J",268
396,"J",269
403,"J",270
413.2,"J",271
330,"J",272
455.8,"J",273
444.4,"J",274
450.8,"J",275
443.4,"J",276
434.8,"J",277
438,"J",278
409.8,"J",279
388.6,"J",280
437.4,"J",281
499.8,"J",282
515.6,"J",283
572.2,"J",284
503,"J",285
490.2,"J",286
411.2,"J",287
334.2,"J",288
292.2,"J",289
257.6,"J",290
330.8,"J",291
374.6,"J",292
362,"J",293
373.4,"J",294
426.2,"J",295
399.2,"J",296
400.8,"J",297
399.2,"J",298
536.8,"J",299
536.2,"J",300
621.2,"J",301
621.4,"J",302
629.6,"J",303
634.8,"J",304
702.2,"J",305
883,"J",306
791.2,"J",307
662.6,"J",308
627.8,"J",309
594.2,"J",310
577.8,"J",311
643,"J",312
594.2,"J",313
606,"J",314
536.6,"J",315
620.6,"J",316
670.4,"J",317
532,"J",318
420.8,"J",319
415,"J",320
436.2,"J",321
526.2,"J",322
427.4,"J",323
375.6,"J",324
381.8,"J",325
359.8,"J",326
334,"J",327
373.6,"J",328
357.8,"J",329
332.2,"J",330
356,"J",331
393.4,"J",332
405.4,"J",333
417.2,"J",334
471.6,"J",335
535.6,"J",336
587.8,"J",337
906.8,"J",338
804.2,"J",339
494.6,"J",340
460.4,"J",341
715,"J",342
423.6,"J",343
395.6,"J",344
363.4,"J",345
384,"J",346
401.8,"J",347
406.4,"J",348
488.2,"J",349
477.2,"J",350
465.8,"J",351
456.2,"J",352
418.8,"J",353
458.8,"J",354
341,"J",355
344,"J",356
309.2,"J",357
293,"J",358
292.6,"J",359
260.2,"J",360
219.6,"J",361
249.8,"J",362
206.6,"J",363
247.2,"J",364
265.2,"J",365
324.6,"J",366
342.2,"J",367
301.6,"J",368
289,"J",369
247.6,"J",370
239,"J",371
214.8,"J",372
286,"J",373
298.8,"J",374
241.4,"J",375
257,"J",376
227,"J",377
183.2,"J",378
202.2,"J",379
201,"J",380
190.8,"J",381
218.8,"J",382
179.4,"J",383
196.2,"J",384
222.6,"J",385
210.4,"J",386
239,"J",387
202.2,"J",388
202.6,"J",389
184.4,"J",390
148.2,"J",391
141.6,"J",392
137.8,"J",393
107.6,"J",394
115.2,"J",395
104.2,"J",396
101.4,"J",397
91.8,"J",398
94.8,"J",399
84.8,"J",400
97.8,"J",401
92.6,"J",402
94.8,"J",403
100,"J",404
116.2,"J",405
137.6,"J",406
169.2,"J",407
173,"J",408
171.4,"J",409
150.4,"J",410
162.2,"J",411
195,"J",412
209,"J",413
213.6,"J",414
218.6,"J",415
234,"J",416
315.4,"J",417
329,"J",418
324.4,"J",419
345.4,"J",420
388,"J",421
369.8,"J",422
363,"J",423
358,"J",424
406.4,"J",425
397.2,"J",426
328.2,"J",427
380,"J",428
348.8,"J",429
335,"J",430
326,"J",431
459.4,"J",432
442.6,"J",433
385.8,"J",434
402.8,"J",435
428,"J",436
409.4,"J",437
464.2,"J",438
542.6,"J",439
551.6,"J",440
547.2,"J",441
539.2,"J",442
497.8,"J",443
453.4,"J",444
401.8,"J",445
346.8,"J",446
347.6,"J",447
281.2,"J",448
271.2,"J",449
268,"J",450
269,"J",451
259.4,"J",452
270.6,"J",453
285.2,"J",454
281.4,"J",455
304.6,"J",456
312.6,"J",457
286.6,"J",458
324.6,"J",459
314.4,"J",460
298.2,"J",461
251.2,"J",462
305.6,"K",1
264.2,"K",2
268.2,"K",3
258.4,"K",4
219,"K",5
219.6,"K",6
328.4,"K",7
220.8,"K",8
257.4,"K",9
258.8,"K",10
259.4,"K",11
260.8,"K",12
260.8,"K",13
199.4,"K",14
190.4,"K",15
178,"K",16
185.4,"K",17
133.6,"K",18
127.4,"K",19
127.4,"K",20
154.2,"K",21
162.6,"K",22
142,"K",23
143,"K",24
143.2,"K",25
123,"K",26
116.6,"K",27
112.2,"K",28
101.2,"K",29
97.4,"K",30
99.8,"K",31
111,"K",32
97.6,"K",33
108.4,"K",34
99.2,"K",35
110.8,"K",36
108,"K",37
103.4,"K",38
104.4,"K",39
91,"K",40
98.6,"K",41
90.6,"K",42
108,"K",43
93.2,"K",44
100.2,"K",45
120.2,"K",46
44,"K",47
96.2,"K",48
122.4,"K",49
149,"K",50
137.8,"K",51
176.8,"K",52
201.6,"K",53
167.2,"K",54
126.6,"K",55
139.2,"K",56
110.8,"K",57
83.6,"K",58
96.8,"K",59
90.4,"K",60
86,"K",61
107.2,"K",62
91.4,"K",63
95.6,"K",64
117.4,"K",65
104,"K",66
106.2,"K",67
122,"K",68
122.2,"K",69
126.4,"K",70
117.8,"K",71
108.2,"K",72
109.8,"K",73
89.2,"K",74
86.4,"K",75
105.2,"K",76
103.4,"K",77
109.6,"K",78
107.2,"K",79
95.6,"K",80
83.2,"K",81
74.2,"K",82
66.2,"K",83
61,"K",84
55.8,"K",85
63.4,"K",86
53.8,"K",87
54.2,"K",88
52.2,"K",89
57.4,"K",90
52.6,"K",91
52.6,"K",92
53.2,"K",93
55.6,"K",94
55.4,"K",95
56.2,"K",96
57,"K",97
68.4,"K",98
61.6,"K",99
55,"K",100
51.6,"K",101
56.2,"K",102
62,"K",103
65,"K",104
62.2,"K",105
69.4,"K",106
67,"K",107
70.2,"K",108
67.6,"K",109
76,"K",110
77,"K",111
63.2,"K",112
70.8,"K",113
78,"K",114
87.6,"K",115
82.6,"K",116
83.8,"K",117
114.8,"K",118
111.4,"K",119
109.8,"K",120
124,"K",121
136.6,"K",122
146.2,"K",123
156.2,"K",124
153.4,"K",125
146.8,"K",126
161.2,"K",127
191.2,"K",128
157.6,"K",129
135.4,"K",130
128.2,"K",131
113.4,"K",132
99.8,"K",133
89.8,"K",134
87.8,"K",135
92.6,"K",136
93.8,"K",137
97,"K",138
95.4,"K",139
119,"K",140
111.6,"K",141
114.6,"K",142
127.6,"K",143
154.2,"K",144
179.2,"K",145
170.8,"K",146
168,"K",147
159.4,"K",148
181.2,"K",149
177.6,"K",150
106.6,"K",151
193.4,"K",152
190.2,"K",153
162.6,"K",154
159.4,"K",155
178.6,"K",156
199.8,"K",157
230.8,"K",158
240,"K",159
278,"K",160
344,"K",161
277.4,"K",162
259.4,"K",163
241.4,"K",164
228.6,"K",165
229.4,"K",166
190.4,"K",167
194.8,"K",168
221.8,"K",169
262.6,"K",170
258.8,"K",171
235.4,"K",172
240,"K",173
256.8,"K",174
267.8,"K",175
231.6,"K",176
245.2,"K",177
377.4,"K",178
440.2,"K",179
508,"K",180
473.8,"K",181
442,"K",182
399,"K",183
234,"K",184
188.2,"K",185
182.4,"K",186
151.4,"K",187
140.6,"K",188
130.8,"K",189
132,"K",190
137.2,"K",191
119.2,"K",192
133.2,"K",193
126.4,"K",194
113.2,"K",195
119.8,"K",196
128.8,"K",197
137,"K",198
130.6,"K",199
141.4,"K",200
127,"K",201
142.8,"K",202
142.6,"K",203
134.8,"K",204
137.6,"K",205
147.6,"K",206
182.4,"K",207
203.4,"K",208
192.6,"K",209
203,"K",210
223.8,"K",211
232,"K",212
227.4,"K",213
203.4,"K",214
198.2,"K",215
194.6,"K",216
185,"K",217
183.8,"K",218
168.4,"K",219
146.4,"K",220
122.8,"K",221
151,"K",222
205.8,"K",223
211.4,"K",224
202.2,"K",225
178.6,"K",226
167.2,"K",227
204,"K",228
292.8,"K",229
340,"K",230
403,"K",231
569.2,"K",232
588,"K",233
503,"K",234
426.6,"K",235
363.6,"K",236
278.2,"K",237
226.6,"K",238
195.8,"K",239
169,"K",240
133.8,"K",241
207.6,"K",242
203,"K",243
201.6,"K",244
199.6,"K",245
213.8,"K",246
213.8,"K",247
237,"K",248
298.2,"K",249
361.6,"K",250
436.6,"K",251
418,"K",252
416.2,"K",253
466.4,"K",254
437.8,"K",255
